gene_id	gene_name	logCPM	logFC	PValue	FDR	gene_biotype	entrezid	ave_tx_len	gc_content	rankingStat	signedRank	DE
ENSG00000259959	AC107068.1	1.0826281733132699	-0.5499855957412593	0.1678196448470529	0.5069530467781725	lncRNA	NA	4218	37.4822190611664	-0.7751572023315194	2748	FALSE
ENSG00000005882	PDK2	5.733892004074419	-0.32182295537836636	0.16782030285209323	0.5069530467781725	protein_coding	5164	1040.75	58.473456641844834	-0.7751554995070491	2749	FALSE
ENSG00000111674	ENO2	4.065984040424942	-0.43511932230834865	0.16800316537039756	0.5074058309557758	protein_coding	2026	1185.2857142857142	55.96601181149812	-0.7746825355958855	2750	FALSE
ENSG00000106123	EPHB6	1.2488399342895147	0.6911961048046452	0.16809215297605695	0.5075749705642788	protein_coding	2051	2570.75	61.198093941456776	0.7744525601996861	13043	FALSE
ENSG00000270689	BUD13P1	1.7385723884027215	-0.44205972816075023	0.16814610258944185	0.5076382630265511	processed_pseudogene	NA	1489	47.683008730691704	-0.7743131946206235	2751	FALSE
ENSG00000179152	TCAIM	3.5354138491301073	-0.30158023012951746	0.16819524387377932	0.5076870170124982	protein_coding	285343	1833.5833333333333	39.60369040585376	-0.7741862890885046	2752	FALSE
ENSG00000203791	EEF1AKMT2	1.006564239842711	-0.5154823856419264	0.16822973605434363	0.5076915431269347	protein_coding	399818	2122.8571428571427	37.26110363391656	-0.7740972364637941	2753	FALSE
ENSG00000174775	HRAS	4.341514741378583	0.3032830434714961	0.16834298430060934	0.5079336945917209	protein_coding	3265	856.9090909090909	64.71461913855292	0.7738049781355336	13042	FALSE
ENSG00000169372	CRADD	1.6918657192130158	-0.3942876776140557	0.16842512839182994	0.5080819203476729	protein_coding	8738	912.4166666666666	49.72143574755685	-0.7735931129089815	2754	FALSE
ENSG00000188177	ZC3H6	4.03942180620532	-0.3366103600156087	0.16855768120785503	0.5083821243485835	protein_coding	376940	6116.75	38.70519475211507	-0.773251451804085	2755	FALSE
ENSG00000107819	SFXN3	6.467385039262833	-0.3358111270944048	0.1686590595583995	0.5083832865781016	protein_coding	81855	1934	54.18082434628453	-0.7729903256248076	2756	FALSE
ENSG00000161016	RPL8	9.55669800434081	-0.2985672108926425	0.168665917839312	0.5083832865781016	protein_coding	6132	766.2142857142857	61.01426307448494	-0.7729726660160883	2757	FALSE
ENSG00000198682	PAPSS2	5.198869596024435	0.6328902766224472	0.16867952144370732	0.5083832865781016	protein_coding	9060	2086.75	45.75296513717506	0.77293763978103	13041	FALSE
ENSG00000022267	FHL1	2.330149406212015	0.43245829776420064	0.1686902171346365	0.5083832865781016	protein_coding	2273	1261.1666666666667	49.41412272587112	0.7729101027554994	13040	FALSE
ENSG00000169908	TM4SF1	1.3951517868293932	0.4526251022214282	0.16872369606480345	0.5083846162218906	protein_coding	4071	1587	41.36735979836167	0.7728239195003908	13039	FALSE
ENSG00000183876	ARSI	1.9403846060683443	0.7247018517328382	0.16883027457493582	0.5086061599763336	protein_coding	340075	1671.3333333333333	61.42800159553247	0.7725496732203643	13038	FALSE
ENSG00000129204	USP6	2.8258443524664374	-0.3279467500841529	0.16891138072660047	0.5087508957958364	protein_coding	9098	5901.5	48.26174136518965	-0.7723410880237173	2758	FALSE
ENSG00000263002	ZNF234	3.1927503588537878	0.303430904270138	0.16905329159902177	0.5090786792809681	protein_coding	10780	2015.25	44.560228259521175	0.7719763687646735	13037	FALSE
ENSG00000236438	FAM157A	3.3456710468375315	0.32626072053791855	0.16912232345601272	0.5091019530835035	transcribed_unprocessed_pseudogene	NA	2543	58.91991086643075	0.7717990635206022	13036	FALSE
ENSG00000155304	HSPA13	5.3160167665962135	-0.30475248185230797	0.16912718898900897	0.5091019530835035	protein_coding	6782	2282.5	36.319824753559665	-0.7717865693466024	2759	FALSE
ENSG00000185664	PMEL	3.143431785211895	-0.3243992075037242	0.16926786411900413	0.5094257565153991	protein_coding	6490	1156.2105263157894	54.133284777858705	-0.7714254858398775	2760	FALSE
ENSG00000152953	STK32B	1.4668594972726374	-1.1844680795684601	0.16930656698251115	0.5094425992817523	protein_coding	55351	1893.125	50.78243644767251	-0.7713261963567734	2761	FALSE
ENSG00000162849	KIF26B	3.821042084325387	0.5181805175406781	0.16936723125738015	0.5094730800014322	protein_coding	55083	7289.25	54.07963782282126	0.7711706120733539	13035	FALSE
ENSG00000090238	YPEL3	5.65056467616472	0.2943803868484873	0.16947115662967427	0.5094730800014322	protein_coding	83719	958.75	61.373315949587145	0.7709042065021682	13034	FALSE
ENSG00000078124	ACER3	5.332109585960976	-0.30058900482657114	0.16958143942791415	0.5094730800014322	protein_coding	55331	1663.857142857143	40.53404310122777	-0.7706216827110488	2762	FALSE
ENSG00000065150	IPO5	6.532340203489057	-0.28672599834877255	0.16959907042248773	0.5094730800014322	protein_coding	3843	1342.8333333333333	43.70857639319847	-0.7705765324536591	2763	FALSE
ENSG00000178105	DDX10	5.342184242727736	-0.3092189947327	0.16960660545684958	0.5094730800014322	protein_coding	1662	1861.2222222222222	41.94973434421826	-0.7705572378246034	2764	FALSE
ENSG00000165501	LRR1	3.5441844323097977	-0.31377631277333	0.16960756911821906	0.5094730800014322	protein_coding	122769	1267.6	43.941306405806266	-0.7705547702814017	2765	FALSE
ENSG00000105576	TNPO2	6.533510399594991	-0.28809827592322484	0.16961578727970772	0.5094730800014322	protein_coding	30000	1695.7222222222222	57.65815942076467	-0.7705337274957603	2766	FALSE
ENSG00000233560	KRT8P39	1.810749852610726	0.3471725394085837	0.16961866303729925	0.5094730800014322	processed_pseudogene	NA	1433	55.129099790649	0.7705263642951646	13033	FALSE
ENSG00000224025	AL353616.1	1.2981386075423549	0.5472393629905534	0.16963894070799024	0.5094730800014322	processed_pseudogene	NA	2860	46.6783216783217	0.7704744481087611	13032	FALSE
ENSG00000113595	TRIM23	3.7884607688935166	-0.30654453139800847	0.1696477815133441	0.5094730800014322	protein_coding	373	1421.7142857142858	40.78577170418009	-0.7704518152573693	2767	FALSE
ENSG00000156127	BATF	2.7998469709891256	-0.50377195884985	0.16974215910673707	0.5096570427969698	protein_coding	10538	630.3333333333334	60.23268112109997	-0.7702102779330308	2768	FALSE
ENSG00000185761	ADAMTSL5	1.429027955027767	-0.5335440704566107	0.1698055796573509	0.5097480022956137	protein_coding	339366	1047.090909090909	65.94894947039415	-0.7700480433347889	2769	FALSE
ENSG00000172661	WASHC2C	5.915245714170209	0.2914704106549828	0.16994408083727722	0.5100642707088008	protein_coding	253725	3071.6	47.760125016278145	0.7696939573208486	13031	FALSE
ENSG00000171792	RHNO1	4.895804966329912	-0.35014935288639604	0.170013661454698	0.5101070169369536	protein_coding	83695	1100.3	47.49613741706807	-0.7695161794687454	2770	FALSE
ENSG00000087128	TMPRSS11E	4.014125003922484	0.5084126089644515	0.17002462242459288	0.5101070169369536	protein_coding	28983	1458	39.81481481481482	0.7694881809228817	13030	FALSE
ENSG00000188641	DPYD	1.0240775362988708	-0.46616991312360956	0.17012443205422523	0.5103069708480347	protein_coding	1806	1717.6	40.30041918956687	-0.7692333116409393	2771	FALSE
ENSG00000123106	CCDC91	3.837571566853226	-0.29603145318899043	0.17020319991795338	0.5103583691502606	protein_coding	55297	1095.409090909091	39.92281837420641	-0.7690322791888812	2772	FALSE
ENSG00000171714	ANO5	1.7501930278411177	0.5284593412567717	0.1702429349315904	0.5103583691502606	protein_coding	203859	4728	37.288494077834166	0.7689309022280477	13029	FALSE
ENSG00000146872	TLK2	6.036911096983199	-0.28700738665440373	0.1702595691399088	0.5103583691502606	protein_coding	11011	1570.6666666666667	44.43265421618563	-0.7688884699709989	2773	FALSE
ENSG00000175595	ERCC4	4.59720273856945	-0.3718354125574182	0.17028731425900345	0.5103583691502606	protein_coding	2072	1751.5	41.61433057379387	-0.7688177040780391	2774	FALSE
ENSG00000188010	MORN2	3.6424067994524796	0.3217903387495476	0.17030739703578035	0.5103583691502606	protein_coding	729967	681.5714285714286	41.270173967721654	0.7687664887252671	13028	FALSE
ENSG00000137070	IL11RA	3.3061263255345086	0.8564769189597964	0.17045299184305954	0.5105596758250762	protein_coding	3590	1080.9333333333334	59.855680276304426	0.7683953714985796	13027	FALSE
ENSG00000180822	PSMG4	2.188636343466491	0.3378134340391209	0.170470674813412	0.5105596758250762	protein_coding	389362	1401.2	52.34085069940049	0.768350319674927	13026	FALSE
ENSG00000164061	BSN	0.8065972579357757	-0.5387860791123281	0.17047411063096188	0.5105596758250762	protein_coding	8927	8416.5	60.86259133844235	-0.7683415666060049	2775	FALSE
ENSG00000255277	ABCC6P2	1.0979292987439853	0.5473015906822728	0.17061963097207244	0.5108960656544563	transcribed_unprocessed_pseudogene	730013	648	52.391975308641975	0.7679710017009658	13025	FALSE
ENSG00000140694	PARN	5.995440969222948	-0.2905912635321526	0.1707905269720652	0.5113082935887431	protein_coding	5073	1913.9375	44.31962903699833	-0.7675362214564534	2776	FALSE
ENSG00000206573	THUMPD3-AS1	4.4947129737255995	0.38944948573542126	0.17095357295877356	0.5116968645574027	lncRNA	440944	1470.1515151515152	40.73173245388024	0.7671218179439367	13024	FALSE
ENSG00000175048	ZDHHC14	2.9689416083228104	-0.35089172223633447	0.17107044800649568	0.5119471127817883	protein_coding	79683	2870.777777777778	52.703487246971406	-0.7668250072688835	2777	FALSE
ENSG00000260923	LINC02193	1.2072196148366152	0.39040021059798596	0.1711363075626101	0.5120446239108389	lncRNA	NA	1371.8666666666666	47.41471474390126	0.7666578425844419	13023	FALSE
ENSG00000245848	CEBPA	3.5187424556969256	0.3288622818988062	0.17128784109542072	0.5123983862317912	protein_coding	1050	2601	65.8592848904268	0.7662734644284221	13022	FALSE
ENSG00000140632	GLYR1	7.73073943944089	-0.3003355032226946	0.1714096448782537	0.5126092389721796	protein_coding	84656	1599.2307692307693	51.53439153439153	-0.7659647448424787	2778	FALSE
ENSG00000213280	AC090114.1	3.98601140661508	-0.30744450298784826	0.1714395310177153	0.5126092389721796	processed_pseudogene	NA	448	52.9017857142857	-0.7658890300010909	2779	FALSE
ENSG00000125850	OVOL2	3.5986916774961792	0.31413121533707805	0.1714582631264497	0.5126092389721796	protein_coding	58495	920.8	56.49435273675063	0.7658415799935097	13021	FALSE
ENSG00000106638	TBL2	5.4905988342054695	-0.30014268026312024	0.17161697923778982	0.512938234815982	protein_coding	26608	1296.2727272727273	55.09853425906445	-0.7654397466476426	2780	FALSE
ENSG00000186765	FSCN2	0.6569637458395321	0.5217493476857228	0.17163497342523337	0.512938234815982	protein_coding	25794	1320.3333333333333	66.06917445089626	0.7653942128858703	13020	FALSE
ENSG00000167085	PHB	6.77592950143555	0.2912998124000451	0.1717173996926452	0.5130849216447426	protein_coding	5245	978.6	53.382382996116895	0.7651856966408044	13019	FALSE
ENSG00000047634	SCML1	5.149445138634693	0.3895419159508265	0.17184999658581743	0.5132852634004569	protein_coding	6322	2482.5714285714284	36.75336632523881	0.764850472154982	13018	FALSE
ENSG00000248008	NRAV	5.513784655515073	-0.29523075435013674	0.17185116175195955	0.5132852634004569	lncRNA	100506668	2419	50.489182857930295	-0.7648475275898343	2781	FALSE
ENSG00000236189	RPL18AP15	1.4351950719324125	0.40984235590399964	0.17202029300721888	0.5136127075425522	processed_pseudogene	NA	517	58.4139264990329	0.7644203169226916	13017	FALSE
ENSG00000215210	RBMXP2	1.6559055950218535	-0.3622467162441958	0.17204096383500372	0.5136127075425522	processed_pseudogene	NA	1168	48.1164383561644	-0.7643681330381327	2782	FALSE
ENSG00000188153	COL4A5	5.805323640717708	0.4318459340139511	0.17206092457641387	0.5136127075425522	protein_coding	1287	2279.9166666666665	47.1289155305384	0.7643177477298807	13016	FALSE
ENSG00000166704	ZNF606	4.097694714661318	-0.32556784261539967	0.1721429261523722	0.5137201748401908	protein_coding	80095	1663.7777777777778	49.532523039935896	-0.7641108190011962	2783	FALSE
ENSG00000196083	IL1RAP	2.5918859805553858	-0.33316123968643846	0.1721636951943634	0.5137201748401908	protein_coding	3556	2435.3684210526317	39.40179806362377	-0.7640584245377563	2784	FALSE
ENSG00000167526	RPL13	7.114788725875762	-0.2921101034477448	0.1722276915039225	0.5138114999733151	protein_coding	6137	1059.7333333333333	58.599647710115754	-0.7638970195462432	2785	FALSE
ENSG00000132522	GPS2	1.1700569902144125	0.4339008480759473	0.17226693941027807	0.5138289714373636	protein_coding	2874	1045.3125	57.11210762331838	0.7637980621303613	13015	FALSE
ENSG00000146707	POMZP3	2.205504003496356	-0.3989585484002851	0.17231268377961104	0.5138658096900494	protein_coding	22932	1151.4	58.13791905506341	-0.7636827533543389	2786	FALSE
ENSG00000124635	H2BC11	0.6645392031929357	-0.4987151423713812	0.17242092461427125	0.5139554202573192	protein_coding	8970	612.6666666666666	50.217627856365624	-0.7634100303148108	2787	FALSE
ENSG00000141127	PRPSAP2	3.2439262218641693	-0.30690286912940967	0.1724280167025488	0.5139554202573192	protein_coding	5636	976.3448275862069	45.35918626827717	-0.7633921671032099	2788	FALSE
ENSG00000166432	ZMAT1	4.6662632065658345	-0.4788470656255668	0.17244293181625545	0.5139554202573192	protein_coding	84460	3146.714285714286	38.83415807872157	-0.7633546020278585	2789	FALSE
ENSG00000230989	HSBP1	5.310764345971543	0.30093986826382557	0.1725278741004143	0.5141090098096777	protein_coding	3281	2777.25	45.50364569268157	0.7631407290542429	13014	FALSE
ENSG00000213055	EEF1B2P7	0.869167533018708	0.573895666387544	0.17256471364216222	0.5141192281753325	processed_pseudogene	NA	676	44.0828402366864	0.7630480048965762	13013	FALSE
ENSG00000255517	AP002748.4	1.0496023928655802	0.417026530465405	0.17266896344741442	0.5142493160388377	lncRNA	101928069	679.2	59.06949352179034	0.7627857181062587	13012	FALSE
ENSG00000164619	BMPER	3.8302941113131515	0.6835927887254842	0.17267521549081588	0.5142493160388377	protein_coding	168667	2759.25	45.99075835824952	0.762769993341715	13011	FALSE
ENSG00000145391	SETD7	7.446551809242282	-0.3021789973359908	0.17279787124289564	0.5143872926617933	protein_coding	80854	2595.4285714285716	45.75077058564507	-0.7624616120490143	2790	FALSE
ENSG00000146112	PPP1R18	3.543505553370758	-0.345838174886962	0.17280304313340245	0.5143872926617933	protein_coding	170954;107987457	2455.1666666666665	59.00481976783656	-0.7624486136834727	2791	FALSE
ENSG00000196141	SPATS2L	6.049973174397591	-0.3271720050648228	0.17282182889663836	0.5143872926617933	protein_coding	26010	1734.7407407407406	46.72701652504376	-0.7624014032308695	2792	FALSE
ENSG00000177700	POLR2L	4.777409490263908	-0.3195748697287555	0.17290269305841724	0.5145284549957309	protein_coding	5441	730.5	61.19096509240244	-0.7621982422882431	2793	FALSE
ENSG00000153187	HNRNPU	9.198251036819864	-0.3068407140859628	0.17323605556504465	0.5154208087847848	protein_coding	3192	3787.1935483870966	39.62760747170003	-0.7613617133388559	2794	FALSE
ENSG00000054356	PTPRN	2.3968582923809696	-0.5213038918429937	0.1732806186334057	0.5154537327529184	protein_coding	5798	1385.6842105263158	59.685505925250695	-0.7612500102305576	2795	FALSE
ENSG00000104312	RIPK2	5.50557465923198	0.3118370785396478	0.1733374030068057	0.5155229913932597	protein_coding	8767	1371.25	44.229717411121236	0.7611077144541876	13010	FALSE
ENSG00000119787	ATL2	6.3364744638462165	-0.2895113171844048	0.1735425332469905	0.5160333336434183	protein_coding	64225	1330.4444444444443	41.16418907633205	-0.7605940673246905	2796	FALSE
ENSG00000143632	ACTA1	4.899560221797056	-0.4228437547070654	0.17372450040015536	0.5164746159500755	protein_coding	58	1306.5	58.62992728664367	-0.7601389285981024	2797	FALSE
ENSG00000204949	FAM83A-AS1	1.8339370620400341	0.5729245554397402	0.17399324940752814	0.5171736762377909	lncRNA	100131726	1015	49.32019704433498	0.7594676011537929	13009	FALSE
ENSG00000214121	PRDX1P1	2.9936266492898738	0.3803180167068442	0.17410769021482994	0.5173437714498742	processed_pseudogene	NA	596	45.6375838926174	0.7591820459756872	13008	FALSE
ENSG00000228294	BMS1P17	0.7275907275853958	-0.5313377930494156	0.17414493697744368	0.5173437714498742	transcribed_unprocessed_pseudogene	NA	530.3333333333334	49.08862350722819	-0.7590891475320257	2798	FALSE
ENSG00000134744	TUT4	4.994878722320412	-0.3016824199066463	0.17415341462146106	0.5173437714498742	protein_coding	23318	2154.6666666666665	40.19846181046675	-0.7590680059216787	2799	FALSE
ENSG00000010017	RANBP9	7.53496356181484	-0.28948430846871487	0.17418495450232638	0.5173437714498742	protein_coding	10048	2021	48.218703612073234	-0.7589893605729531	2800	FALSE
ENSG00000078269	SYNJ2	6.579993945352865	-0.4436744597533876	0.1742419984925978	0.5174133293716895	protein_coding	8871	3475.777777777778	51.32983824563648	-0.7588471563593638	2801	FALSE
ENSG00000267575	AC006504.5	2.5109605964222532	-0.3465738444207878	0.17437453268629516	0.5177069861039378	lncRNA	101927151	1443.0967741935483	48.58056151645207	-0.7585169432649668	2802	FALSE
ENSG00000196437	ZNF569	2.5879015343225	0.34840326408917854	0.17459738744395595	0.5182686338710637	protein_coding	148266	2117.625	39.37784074139659	0.7579622590678052	13007	FALSE
ENSG00000116273	PHF13	4.7803001765310835	-0.3345820965062279	0.17469186738073159	0.5184490752660941	protein_coding	148479	2215	55.57562076749431	-0.7577273127267645	2803	FALSE
ENSG00000109814	UGDH	7.0238411412379005	0.516099318762116	0.17474622225399536	0.5185103872048747	protein_coding	7358	1273.0833333333333	43.261111474766	0.7575922042631276	13006	FALSE
ENSG00000230662	TNPO1P2	1.3871162021906585	0.35488375277628975	0.17490278805540427	0.5188748992860152	processed_pseudogene	NA	2665	41.0131332082552	0.7572032675514748	13005	FALSE
ENSG00000152926	ZNF117	6.093429571471052	-0.30881716418294264	0.17513886936888207	0.519475119862829	protein_coding	51351;109504726	4403	33.57369975017031	-0.7566174582622379	2804	FALSE
ENSG00000091622	PITPNM3	2.2936101393110673	-0.4408368346278878	0.17527753118444164	0.5197862111902464	protein_coding	83394	4363.6	59.25382711522598	-0.7562737525201764	2805	FALSE
